car_id,timestamp,Hour,Weekday name,month name,season
1495,2017-04-08 3:00:00,03,Saturday,April,summer
1496,2017-04-08 4:00:00,04,Saturday,April,summer
1497,2017-04-08 5:00:00,05,Saturday,April,summer
1498,2017-04-08 6:00:00,06,Saturday,April,summer
1499,2017-04-08 7:00:00,07,Saturday,April,summer
1500,2017-04-08 8:00:00,08,Saturday,April,summer
1501,2017-04-08 9:00:00,09,Saturday,April,summer
1502,2017-04-08 10:00:00,10,Saturday,April,summer
1503,2017-04-08 11:00:00,11,Saturday,April,summer
1504,2017-04-08 12:00:00,12,Saturday,April,summer
1505,2017-04-08 13:00:00,13,Saturday,April,summer
1506,2017-04-08 14:00:00,14,Saturday,April,summer
1507,2017-04-08 15:00:00,15,Saturday,April,summer
1508,2017-04-08 16:00:00,16,Saturday,April,summer
1509,2017-04-08 17:00:00,17,Saturday,April,summer
1510,2017-04-08 18:00:00,18,Saturday,April,summer
1511,2017-04-08 19:00:00,19,Saturday,April,summer
1512,2017-04-08 20:00:00,20,Saturday,April,summer
1513,2017-04-08 21:00:00,21,Saturday,April,summer
1514,2017-04-08 22:00:00,22,Saturday,April,summer
1515,2017-04-08 23:00:00,23,Saturday,April,summer
1516,2017-04-09 0:00:00,00,Sunday,April,summer
1517,2017-04-09 1:00:00,01,Sunday,April,summer
1518,2017-04-09 2:00:00,02,Sunday,April,summer
1519,2017-04-09 3:00:00,03,Sunday,April,summer
1520,2017-04-09 4:00:00,04,Sunday,April,summer
1521,2017-04-09 5:00:00,05,Sunday,April,summer
1522,2017-04-09 6:00:00,06,Sunday,April,summer
1523,2017-04-09 7:00:00,07,Sunday,April,summer
1524,2017-04-09 8:00:00,08,Sunday,April,summer
1525,2017-04-09 9:00:00,09,Sunday,April,summer
1526,2017-04-09 10:00:00,10,Sunday,April,summer
1527,2017-04-09 11:00:00,11,Sunday,April,summer
1528,2017-04-09 12:00:00,12,Sunday,April,summer
1529,2017-04-09 13:00:00,13,Sunday,April,summer
1530,2017-04-09 14:00:00,14,Sunday,April,summer
1531,2017-04-09 15:00:00,15,Sunday,April,summer
1532,2017-04-09 16:00:00,16,Sunday,April,summer
1533,2017-04-09 17:00:00,17,Sunday,April,summer
1534,2017-04-09 18:00:00,18,Sunday,April,summer
1535,2017-04-09 19:00:00,19,Sunday,April,summer
1536,2017-04-09 20:00:00,20,Sunday,April,summer
1537,2017-04-09 21:00:00,21,Sunday,April,summer
1538,2017-04-09 22:00:00,22,Sunday,April,summer
1539,2017-04-09 23:00:00,23,Sunday,April,summer
1540,2017-04-10 0:00:00,00,Monday,April,summer
1541,2017-04-10 1:00:00,01,Monday,April,summer
1542,2017-04-10 2:00:00,02,Monday,April,summer
1543,2017-04-10 3:00:00,03,Monday,April,summer
1544,2017-04-10 4:00:00,04,Monday,April,summer
1545,2017-04-10 5:00:00,05,Monday,April,summer
1546,2017-04-10 6:00:00,06,Monday,April,summer
1547,2017-04-10 7:00:00,07,Monday,April,summer
1548,2017-04-10 8:00:00,08,Monday,April,summer
1549,2017-04-10 9:00:00,09,Monday,April,summer
1550,2017-04-10 10:00:00,10,Monday,April,summer
1551,2017-04-10 11:00:00,11,Monday,April,summer
1552,2017-04-10 12:00:00,12,Monday,April,summer
1553,2017-04-10 13:00:00,13,Monday,April,summer
1554,2017-04-10 14:00:00,14,Monday,April,summer
1555,2017-04-10 15:00:00,15,Monday,April,summer
1556,2017-04-10 16:00:00,16,Monday,April,summer
1557,2017-04-10 17:00:00,17,Monday,April,summer
1558,2017-04-10 18:00:00,18,Monday,April,summer
1559,2017-04-10 19:00:00,19,Monday,April,summer
1560,2017-04-10 20:00:00,20,Monday,April,summer
1561,2017-04-10 21:00:00,21,Monday,April,summer
1562,2017-04-10 22:00:00,22,Monday,April,summer
1563,2017-04-10 23:00:00,23,Monday,April,summer
1564,2017-04-11 0:00:00,00,Tuesday,April,summer
1565,2017-04-11 1:00:00,01,Tuesday,April,summer
1566,2017-04-11 2:00:00,02,Tuesday,April,summer
1567,2017-04-11 4:00:00,04,Tuesday,April,summer
1568,2017-04-11 5:00:00,05,Tuesday,April,summer
1569,2017-04-11 6:00:00,06,Tuesday,April,summer
1570,2017-04-11 7:00:00,07,Tuesday,April,summer
1571,2017-04-11 8:00:00,08,Tuesday,April,summer
1572,2017-04-11 9:00:00,09,Tuesday,April,summer
1573,2017-04-11 10:00:00,10,Tuesday,April,summer
1574,2017-04-11 11:00:00,11,Tuesday,April,summer
1575,2017-04-11 12:00:00,12,Tuesday,April,summer
1576,2017-04-11 13:00:00,13,Tuesday,April,summer
1577,2017-04-11 14:00:00,14,Tuesday,April,summer
1578,2017-04-11 15:00:00,15,Tuesday,April,summer
1579,2017-04-11 16:00:00,16,Tuesday,April,summer
1580,2017-04-11 17:00:00,17,Tuesday,April,summer
1581,2017-04-11 18:00:00,18,Tuesday,April,summer
1582,2017-04-11 19:00:00,19,Tuesday,April,summer
1583,2017-04-11 20:00:00,20,Tuesday,April,summer
1584,2017-04-11 21:00:00,21,Tuesday,April,summer
1585,2017-04-11 22:00:00,22,Tuesday,April,summer
1586,2017-04-11 23:00:00,23,Tuesday,April,summer
1587,2017-04-12 0:00:00,00,Wednesday,April,summer
1588,2017-04-12 1:00:00,01,Wednesday,April,summer
1589,2017-04-12 2:00:00,02,Wednesday,April,summer
1590,2017-04-12 3:00:00,03,Wednesday,April,summer
1591,2017-04-12 4:00:00,04,Wednesday,April,summer
1592,2017-04-12 5:00:00,05,Wednesday,April,summer
1593,2017-04-12 6:00:00,06,Wednesday,April,summer
1594,2017-04-12 7:00:00,07,Wednesday,April,summer
1595,2017-04-12 8:00:00,08,Wednesday,April,summer
1596,2017-04-12 9:00:00,09,Wednesday,April,summer
1597,2017-04-12 10:00:00,10,Wednesday,April,summer
1598,2017-04-12 11:00:00,11,Wednesday,April,summer
1599,2017-04-12 12:00:00,12,Wednesday,April,summer
1600,2017-04-12 13:00:00,13,Wednesday,April,summer
1601,2017-04-12 14:00:00,14,Wednesday,April,summer
1602,2017-04-12 15:00:00,15,Wednesday,April,summer
1603,2017-04-12 16:00:00,16,Wednesday,April,summer
1604,2017-04-12 17:00:00,17,Wednesday,April,summer
1605,2017-04-12 18:00:00,18,Wednesday,April,summer
1606,2017-04-12 19:00:00,19,Wednesday,April,summer
1607,2017-04-12 20:00:00,20,Wednesday,April,summer
1608,2017-04-12 21:00:00,21,Wednesday,April,summer
1609,2017-04-12 22:00:00,22,Wednesday,April,summer
1610,2017-04-12 23:00:00,23,Wednesday,April,summer
1611,2017-04-13 0:00:00,00,Thursday,April,summer
1612,2017-04-13 1:00:00,01,Thursday,April,summer
1613,2017-04-13 2:00:00,02,Thursday,April,summer
1614,2017-04-13 3:00:00,03,Thursday,April,summer
1615,2017-04-13 4:00:00,04,Thursday,April,summer
1616,2017-04-13 5:00:00,05,Thursday,April,summer
1617,2017-04-13 6:00:00,06,Thursday,April,summer
1618,2017-04-13 7:00:00,07,Thursday,April,summer
1619,2017-04-13 8:00:00,08,Thursday,April,summer
1620,2017-04-13 9:00:00,09,Thursday,April,summer
1621,2017-04-13 10:00:00,10,Thursday,April,summer
1622,2017-04-13 11:00:00,11,Thursday,April,summer
1623,2017-04-13 12:00:00,12,Thursday,April,summer
1624,2017-04-13 13:00:00,13,Thursday,April,summer
1625,2017-04-13 14:00:00,14,Thursday,April,summer
1626,2017-04-13 15:00:00,15,Thursday,April,summer
1627,2017-04-13 16:00:00,16,Thursday,April,summer
1628,2017-04-13 17:00:00,17,Thursday,April,summer
1629,2017-04-13 18:00:00,18,Thursday,April,summer
1630,2017-04-13 19:00:00,19,Thursday,April,summer
1631,2017-04-13 20:00:00,20,Thursday,April,summer
1632,2017-04-13 21:00:00,21,Thursday,April,summer
1633,2017-04-13 22:00:00,22,Thursday,April,summer
1634,2017-04-13 23:00:00,23,Thursday,April,summer
1635,2017-04-14 0:00:00,00,Friday,April,summer
1636,2017-04-14 1:00:00,01,Friday,April,summer
1637,2017-04-14 2:00:00,02,Friday,April,summer
1638,2017-04-14 3:00:00,03,Friday,April,summer
1639,2017-04-14 4:00:00,04,Friday,April,summer
1640,2017-04-14 5:00:00,05,Friday,April,summer
1641,2017-04-14 6:00:00,06,Friday,April,summer
1642,2017-04-14 7:00:00,07,Friday,April,summer
1643,2017-04-14 8:00:00,08,Friday,April,summer
1644,2017-04-14 9:00:00,09,Friday,April,summer
1645,2017-04-14 10:00:00,10,Friday,April,summer
1646,2017-04-14 11:00:00,11,Friday,April,summer
1647,2017-04-14 12:00:00,12,Friday,April,summer
1648,2017-04-14 13:00:00,13,Friday,April,summer
1649,2017-04-14 14:00:00,14,Friday,April,summer
1650,2017-04-14 15:00:00,15,Friday,April,summer
1651,2017-04-14 16:00:00,16,Friday,April,summer
1652,2017-04-14 17:00:00,17,Friday,April,summer
1653,2017-04-14 18:00:00,18,Friday,April,summer
1654,2017-04-14 19:00:00,19,Friday,April,summer
1655,2017-04-14 20:00:00,20,Friday,April,summer
1656,2017-04-14 21:00:00,21,Friday,April,summer
1657,2017-04-14 22:00:00,22,Friday,April,summer
1658,2017-04-14 23:00:00,23,Friday,April,summer
1659,2017-04-15 0:00:00,00,Saturday,April,summer
1660,2017-04-15 1:00:00,01,Saturday,April,summer
1661,2017-04-15 2:00:00,02,Saturday,April,summer
1662,2017-04-15 3:00:00,03,Saturday,April,summer
1663,2017-04-15 4:00:00,04,Saturday,April,summer
1664,2017-04-15 5:00:00,05,Saturday,April,summer
1665,2017-04-15 6:00:00,06,Saturday,April,summer
1666,2017-04-15 7:00:00,07,Saturday,April,summer
1667,2017-04-15 8:00:00,08,Saturday,April,summer
1668,2017-04-15 9:00:00,09,Saturday,April,summer
1669,2017-04-15 10:00:00,10,Saturday,April,summer
1670,2017-04-15 11:00:00,11,Saturday,April,summer
1671,2017-04-15 12:00:00,12,Saturday,April,summer
1672,2017-04-15 13:00:00,13,Saturday,April,summer
1673,2017-04-15 14:00:00,14,Saturday,April,summer
1674,2017-04-15 15:00:00,15,Saturday,April,summer
1675,2017-04-15 16:00:00,16,Saturday,April,summer
1676,2017-04-15 17:00:00,17,Saturday,April,summer
1677,2017-04-15 18:00:00,18,Saturday,April,summer
1678,2017-04-15 19:00:00,19,Saturday,April,summer
1679,2017-04-15 20:00:00,20,Saturday,April,summer
1680,2017-04-15 21:00:00,21,Saturday,April,summer
1681,2017-04-15 22:00:00,22,Saturday,April,summer
1682,2017-04-15 23:00:00,23,Saturday,April,summer
1683,2017-04-16 0:00:00,00,Sunday,April,summer
1684,2017-04-16 1:00:00,01,Sunday,April,summer
1685,2017-04-16 2:00:00,02,Sunday,April,summer
1686,2017-04-16 3:00:00,03,Sunday,April,summer
1687,2017-04-16 4:00:00,04,Sunday,April,summer
1688,2017-04-16 5:00:00,05,Sunday,April,summer
1689,2017-04-16 6:00:00,06,Sunday,April,summer
1690,2017-04-16 7:00:00,07,Sunday,April,summer
1691,2017-04-16 8:00:00,08,Sunday,April,summer
1692,2017-04-16 9:00:00,09,Sunday,April,summer
1693,2017-04-16 10:00:00,10,Sunday,April,summer
1694,2017-04-16 11:00:00,11,Sunday,April,summer
1695,2017-04-16 12:00:00,12,Sunday,April,summer
1696,2017-04-16 13:00:00,13,Sunday,April,summer
1697,2017-04-16 14:00:00,14,Sunday,April,summer
1698,2017-04-16 15:00:00,15,Sunday,April,summer
1699,2017-04-16 16:00:00,16,Sunday,April,summer
1700,2017-04-16 17:00:00,17,Sunday,April,summer
1701,2017-04-16 18:00:00,18,Sunday,April,summer
1702,2017-04-16 19:00:00,19,Sunday,April,summer
1703,2017-04-16 20:00:00,20,Sunday,April,summer
1704,2017-04-16 21:00:00,21,Sunday,April,summer
1705,2017-04-16 22:00:00,22,Sunday,April,summer
1706,2017-04-16 23:00:00,23,Sunday,April,summer
1707,2017-04-17 0:00:00,00,Monday,April,summer
1708,2017-04-17 1:00:00,01,Monday,April,summer
1709,2017-04-17 2:00:00,02,Monday,April,summer
1710,2017-04-17 3:00:00,03,Monday,April,summer
1711,2017-04-17 4:00:00,04,Monday,April,summer
1712,2017-04-17 5:00:00,05,Monday,April,summer
1713,2017-04-17 6:00:00,06,Monday,April,summer
1714,2017-04-17 7:00:00,07,Monday,April,summer
1715,2017-04-17 8:00:00,08,Monday,April,summer
1716,2017-04-17 9:00:00,09,Monday,April,summer
1717,2017-04-17 10:00:00,10,Monday,April,summer
1718,2017-04-17 11:00:00,11,Monday,April,summer
1719,2017-04-17 12:00:00,12,Monday,April,summer
1720,2017-04-17 13:00:00,13,Monday,April,summer
1721,2017-04-17 14:00:00,14,Monday,April,summer
1722,2017-04-17 15:00:00,15,Monday,April,summer
1723,2017-04-17 16:00:00,16,Monday,April,summer
1724,2017-04-17 17:00:00,17,Monday,April,summer
1725,2017-04-17 18:00:00,18,Monday,April,summer
1726,2017-04-17 19:00:00,19,Monday,April,summer
1727,2017-04-17 20:00:00,20,Monday,April,summer
1728,2017-04-17 21:00:00,21,Monday,April,summer
1729,2017-04-17 22:00:00,22,Monday,April,summer
1730,2017-04-17 23:00:00,23,Monday,April,summer
1731,2017-04-18 0:00:00,00,Tuesday,April,summer
1732,2017-04-18 1:00:00,01,Tuesday,April,summer
1733,2017-04-18 2:00:00,02,Tuesday,April,summer
1734,2017-04-18 3:00:00,03,Tuesday,April,summer
1735,2017-04-18 4:00:00,04,Tuesday,April,summer
1736,2017-04-18 5:00:00,05,Tuesday,April,summer
1737,2017-04-18 6:00:00,06,Tuesday,April,summer
1738,2017-04-18 7:00:00,07,Tuesday,April,summer
1739,2017-04-18 8:00:00,08,Tuesday,April,summer
1740,2017-04-18 9:00:00,09,Tuesday,April,summer
1741,2017-04-18 10:00:00,10,Tuesday,April,summer
1742,2017-04-18 11:00:00,11,Tuesday,April,summer
1743,2017-04-18 12:00:00,12,Tuesday,April,summer
1744,2017-04-18 13:00:00,13,Tuesday,April,summer
1745,2017-04-18 14:00:00,14,Tuesday,April,summer
1746,2017-04-18 15:00:00,15,Tuesday,April,summer
1747,2017-04-18 16:00:00,16,Tuesday,April,summer
1748,2017-04-18 17:00:00,17,Tuesday,April,summer
1749,2017-04-18 18:00:00,18,Tuesday,April,summer
1750,2017-04-18 19:00:00,19,Tuesday,April,summer
1751,2017-04-18 20:00:00,20,Tuesday,April,summer
1752,2017-04-18 21:00:00,21,Tuesday,April,summer
1753,2017-04-18 22:00:00,22,Tuesday,April,summer
1754,2017-04-18 23:00:00,23,Tuesday,April,summer
1755,2017-04-19 0:00:00,00,Wednesday,April,summer
1756,2017-04-19 1:00:00,01,Wednesday,April,summer
1757,2017-04-19 2:00:00,02,Wednesday,April,summer
1758,2017-04-19 3:00:00,03,Wednesday,April,summer
1759,2017-04-19 4:00:00,04,Wednesday,April,summer
1760,2017-04-19 5:00:00,05,Wednesday,April,summer
1761,2017-04-19 6:00:00,06,Wednesday,April,summer
1762,2017-04-19 7:00:00,07,Wednesday,April,summer
1763,2017-04-19 8:00:00,08,Wednesday,April,summer
1764,2017-04-19 9:00:00,09,Wednesday,April,summer
1765,2017-04-19 10:00:00,10,Wednesday,April,summer
1766,2017-04-19 11:00:00,11,Wednesday,April,summer
1767,2017-04-19 12:00:00,12,Wednesday,April,summer
1768,2017-04-19 13:00:00,13,Wednesday,April,summer
1769,2017-04-19 14:00:00,14,Wednesday,April,summer
1770,2017-04-19 15:00:00,15,Wednesday,April,summer
1771,2017-04-19 16:00:00,16,Wednesday,April,summer
1772,2017-04-19 17:00:00,17,Wednesday,April,summer
1773,2017-04-19 18:00:00,18,Wednesday,April,summer
1774,2017-04-19 19:00:00,19,Wednesday,April,summer
1775,2017-04-19 20:00:00,20,Wednesday,April,summer
1776,2017-04-19 21:00:00,21,Wednesday,April,summer
1777,2017-04-19 22:00:00,22,Wednesday,April,summer
1778,2017-04-19 23:00:00,23,Wednesday,April,summer
1779,2017-05-01 0:00:00,00,Monday,May,summer
1780,2017-05-01 1:00:00,01,Monday,May,summer
1781,2017-05-01 2:00:00,02,Monday,May,summer
1782,2017-05-01 3:00:00,03,Monday,May,summer
1783,2017-05-01 4:00:00,04,Monday,May,summer
1784,2017-05-01 5:00:00,05,Monday,May,summer
1785,2017-05-01 6:00:00,06,Monday,May,summer
1786,2017-05-01 7:00:00,07,Monday,May,summer
1787,2017-05-01 8:00:00,08,Monday,May,summer
1788,2017-05-01 9:00:00,09,Monday,May,summer
1789,2017-05-01 10:00:00,10,Monday,May,summer
1790,2017-05-01 11:00:00,11,Monday,May,summer
1791,2017-05-01 12:00:00,12,Monday,May,summer
1792,2017-05-01 13:00:00,13,Monday,May,summer
1793,2017-05-01 14:00:00,14,Monday,May,summer
1794,2017-05-01 15:00:00,15,Monday,May,summer
1795,2017-05-01 16:00:00,16,Monday,May,summer
1796,2017-05-01 17:00:00,17,Monday,May,summer
1797,2017-05-01 18:00:00,18,Monday,May,summer
1798,2017-05-01 19:00:00,19,Monday,May,summer
1799,2017-05-01 20:00:00,20,Monday,May,summer
1800,2017-05-01 21:00:00,21,Monday,May,summer
1801,2017-05-01 22:00:00,22,Monday,May,summer
1802,2017-05-01 23:00:00,23,Monday,May,summer
1803,2017-05-02 0:00:00,00,Tuesday,May,summer
1804,2017-05-02 1:00:00,01,Tuesday,May,summer
1805,2017-05-02 2:00:00,02,Tuesday,May,summer
1806,2017-05-02 3:00:00,03,Tuesday,May,summer
1807,2017-05-02 4:00:00,04,Tuesday,May,summer
1808,2017-05-02 5:00:00,05,Tuesday,May,summer
1809,2017-05-02 6:00:00,06,Tuesday,May,summer
1810,2017-05-02 7:00:00,07,Tuesday,May,summer
1811,2017-05-02 8:00:00,08,Tuesday,May,summer
1812,2017-05-02 9:00:00,09,Tuesday,May,summer
1813,2017-05-02 10:00:00,10,Tuesday,May,summer
1814,2017-05-02 11:00:00,11,Tuesday,May,summer
1815,2017-05-02 12:00:00,12,Tuesday,May,summer
1816,2017-05-02 13:00:00,13,Tuesday,May,summer
1817,2017-05-02 14:00:00,14,Tuesday,May,summer
1818,2017-05-02 15:00:00,15,Tuesday,May,summer
1819,2017-05-02 16:00:00,16,Tuesday,May,summer
1820,2017-05-02 17:00:00,17,Tuesday,May,summer
1821,2017-05-02 18:00:00,18,Tuesday,May,summer
1822,2017-05-02 19:00:00,19,Tuesday,May,summer
1823,2017-05-02 20:00:00,20,Tuesday,May,summer
1824,2017-05-02 21:00:00,21,Tuesday,May,summer
1825,2017-05-02 22:00:00,22,Tuesday,May,summer
1826,2017-05-02 23:00:00,23,Tuesday,May,summer
1827,2017-05-03 0:00:00,00,Wednesday,May,summer
1828,2017-05-03 1:00:00,01,Wednesday,May,summer
1829,2017-05-03 2:00:00,02,Wednesday,May,summer
1830,2017-05-03 3:00:00,03,Wednesday,May,summer
1831,2017-05-03 4:00:00,04,Wednesday,May,summer
1832,2017-05-03 5:00:00,05,Wednesday,May,summer
1833,2017-05-03 6:00:00,06,Wednesday,May,summer
1834,2017-05-03 7:00:00,07,Wednesday,May,summer
1835,2017-05-03 8:00:00,08,Wednesday,May,summer
1836,2017-05-03 9:00:00,09,Wednesday,May,summer
1837,2017-05-03 10:00:00,10,Wednesday,May,summer
1838,2017-05-03 11:00:00,11,Wednesday,May,summer
1839,2017-05-03 12:00:00,12,Wednesday,May,summer
1840,2017-05-03 13:00:00,13,Wednesday,May,summer
1841,2017-05-03 14:00:00,14,Wednesday,May,summer
1842,2017-05-03 15:00:00,15,Wednesday,May,summer
1843,2017-05-03 16:00:00,16,Wednesday,May,summer
1844,2017-05-03 17:00:00,17,Wednesday,May,summer
1845,2017-05-03 18:00:00,18,Wednesday,May,summer
1846,2017-05-03 19:00:00,19,Wednesday,May,summer
1847,2017-05-03 20:00:00,20,Wednesday,May,summer
1848,2017-05-03 21:00:00,21,Wednesday,May,summer
1849,2017-05-03 22:00:00,22,Wednesday,May,summer
1850,2017-05-03 23:00:00,23,Wednesday,May,summer
1851,2017-05-04 0:00:00,00,Thursday,May,summer
1852,2017-05-04 1:00:00,01,Thursday,May,summer
1853,2017-05-04 2:00:00,02,Thursday,May,summer
1854,2017-05-04 3:00:00,03,Thursday,May,summer
1855,2017-05-04 4:00:00,04,Thursday,May,summer
1856,2017-05-04 5:00:00,05,Thursday,May,summer
1857,2017-05-04 6:00:00,06,Thursday,May,summer
1858,2017-05-04 7:00:00,07,Thursday,May,summer
1859,2017-05-04 8:00:00,08,Thursday,May,summer
1860,2017-05-04 9:00:00,09,Thursday,May,summer
1861,2017-05-04 10:00:00,10,Thursday,May,summer
1862,2017-05-04 11:00:00,11,Thursday,May,summer
1863,2017-05-04 12:00:00,12,Thursday,May,summer
1864,2017-05-04 13:00:00,13,Thursday,May,summer
1865,2017-05-04 14:00:00,14,Thursday,May,summer
1866,2017-05-04 15:00:00,15,Thursday,May,summer
1867,2017-05-04 16:00:00,16,Thursday,May,summer
1868,2017-05-04 17:00:00,17,Thursday,May,summer
1869,2017-05-04 18:00:00,18,Thursday,May,summer
1870,2017-05-04 19:00:00,19,Thursday,May,summer
1871,2017-05-04 20:00:00,20,Thursday,May,summer
1872,2017-05-04 21:00:00,21,Thursday,May,summer
1873,2017-05-04 22:00:00,22,Thursday,May,summer
1874,2017-05-04 23:00:00,23,Thursday,May,summer
1875,2017-05-05 0:00:00,00,Friday,May,summer
1876,2017-05-05 1:00:00,01,Friday,May,summer
1877,2017-05-05 2:00:00,02,Friday,May,summer
1878,2017-05-05 3:00:00,03,Friday,May,summer
1879,2017-05-05 4:00:00,04,Friday,May,summer
1880,2017-05-05 5:00:00,05,Friday,May,summer
1881,2017-05-05 6:00:00,06,Friday,May,summer
1882,2017-05-05 7:00:00,07,Friday,May,summer
1883,2017-05-05 8:00:00,08,Friday,May,summer
1884,2017-05-05 9:00:00,09,Friday,May,summer
1885,2017-05-05 10:00:00,10,Friday,May,summer
1886,2017-05-05 11:00:00,11,Friday,May,summer
1887,2017-05-05 12:00:00,12,Friday,May,summer
1888,2017-05-05 13:00:00,13,Friday,May,summer
1889,2017-05-05 14:00:00,14,Friday,May,summer
1890,2017-05-05 15:00:00,15,Friday,May,summer
1891,2017-05-05 16:00:00,16,Friday,May,summer
1892,2017-05-05 17:00:00,17,Friday,May,summer
1893,2017-05-05 18:00:00,18,Friday,May,summer
1894,2017-05-05 19:00:00,19,Friday,May,summer
1895,2017-05-05 20:00:00,20,Friday,May,summer
1896,2017-05-05 21:00:00,21,Friday,May,summer
1897,2017-05-05 22:00:00,22,Friday,May,summer
1898,2017-05-05 23:00:00,23,Friday,May,summer
1899,2017-05-06 0:00:00,00,Saturday,May,summer
1900,2017-05-06 1:00:00,01,Saturday,May,summer
1901,2017-05-06 2:00:00,02,Saturday,May,summer
1902,2017-05-06 3:00:00,03,Saturday,May,summer
1903,2017-05-06 4:00:00,04,Saturday,May,summer
1904,2017-05-06 5:00:00,05,Saturday,May,summer
1905,2017-05-06 6:00:00,06,Saturday,May,summer
1906,2017-05-06 7:00:00,07,Saturday,May,summer
1907,2017-05-06 8:00:00,08,Saturday,May,summer
1908,2017-05-06 9:00:00,09,Saturday,May,summer
1909,2017-05-06 10:00:00,10,Saturday,May,summer
1910,2017-05-06 11:00:00,11,Saturday,May,summer
1911,2017-05-06 12:00:00,12,Saturday,May,summer
1912,2017-05-06 13:00:00,13,Saturday,May,summer
1913,2017-05-06 14:00:00,14,Saturday,May,summer
1914,2017-05-06 15:00:00,15,Saturday,May,summer
1915,2017-05-06 16:00:00,16,Saturday,May,summer
1916,2017-05-06 17:00:00,17,Saturday,May,summer
1917,2017-05-06 18:00:00,18,Saturday,May,summer
1918,2017-05-06 19:00:00,19,Saturday,May,summer
1919,2017-05-06 20:00:00,20,Saturday,May,summer
1920,2017-05-06 21:00:00,21,Saturday,May,summer
1921,2017-05-06 22:00:00,22,Saturday,May,summer
1922,2017-05-06 23:00:00,23,Saturday,May,summer
1923,2017-05-07 0:00:00,00,Sunday,May,summer
1924,2017-05-07 1:00:00,01,Sunday,May,summer
1925,2017-05-07 2:00:00,02,Sunday,May,summer
1926,2017-05-07 3:00:00,03,Sunday,May,summer
1927,2017-05-07 4:00:00,04,Sunday,May,summer
1928,2017-05-07 5:00:00,05,Sunday,May,summer
1929,2017-05-07 6:00:00,06,Sunday,May,summer
1930,2017-05-07 7:00:00,07,Sunday,May,summer
1931,2017-05-07 8:00:00,08,Sunday,May,summer
1932,2017-05-07 9:00:00,09,Sunday,May,summer
1933,2017-05-07 10:00:00,10,Sunday,May,summer
1934,2017-05-07 11:00:00,11,Sunday,May,summer
1935,2017-05-07 12:00:00,12,Sunday,May,summer
1936,2017-05-07 13:00:00,13,Sunday,May,summer
1937,2017-05-07 14:00:00,14,Sunday,May,summer
1938,2017-05-07 15:00:00,15,Sunday,May,summer
1939,2017-05-07 16:00:00,16,Sunday,May,summer
1940,2017-05-07 17:00:00,17,Sunday,May,summer
1941,2017-05-07 18:00:00,18,Sunday,May,summer
1942,2017-05-07 19:00:00,19,Sunday,May,summer
1943,2017-05-07 20:00:00,20,Sunday,May,summer
1944,2017-05-07 21:00:00,21,Sunday,May,summer
1945,2017-05-07 22:00:00,22,Sunday,May,summer
1946,2017-05-07 23:00:00,23,Sunday,May,summer
1947,2017-05-08 0:00:00,00,Monday,May,summer
1948,2017-05-08 1:00:00,01,Monday,May,summer
1949,2017-05-08 2:00:00,02,Monday,May,summer
1950,2017-05-08 3:00:00,03,Monday,May,summer
1951,2017-05-08 4:00:00,04,Monday,May,summer
1952,2017-05-08 5:00:00,05,Monday,May,summer
1953,2017-05-08 6:00:00,06,Monday,May,summer
1954,2017-05-08 7:00:00,07,Monday,May,summer
1955,2017-05-08 8:00:00,08,Monday,May,summer
1956,2017-05-08 9:00:00,09,Monday,May,summer
1957,2017-05-08 10:00:00,10,Monday,May,summer
1958,2017-05-08 11:00:00,11,Monday,May,summer
1959,2017-05-08 12:00:00,12,Monday,May,summer
1960,2017-05-08 13:00:00,13,Monday,May,summer
1961,2017-05-08 14:00:00,14,Monday,May,summer
1962,2017-05-08 15:00:00,15,Monday,May,summer
1963,2017-05-08 16:00:00,16,Monday,May,summer
1964,2017-05-08 17:00:00,17,Monday,May,summer
1965,2017-05-08 18:00:00,18,Monday,May,summer
1966,2017-05-08 19:00:00,19,Monday,May,summer
1967,2017-05-08 20:00:00,20,Monday,May,summer
1968,2017-05-08 21:00:00,21,Monday,May,summer
1969,2017-05-08 22:00:00,22,Monday,May,summer
1970,2017-05-08 23:00:00,23,Monday,May,summer
1971,2017-05-09 0:00:00,00,Tuesday,May,summer
1972,2017-05-09 1:00:00,01,Tuesday,May,summer
1973,2017-05-09 2:00:00,02,Tuesday,May,summer
1974,2017-05-09 3:00:00,03,Tuesday,May,summer
1975,2017-05-09 4:00:00,04,Tuesday,May,summer
1976,2017-05-09 5:00:00,05,Tuesday,May,summer
1977,2017-05-09 6:00:00,06,Tuesday,May,summer
1978,2017-05-09 7:00:00,07,Tuesday,May,summer
1979,2017-05-09 8:00:00,08,Tuesday,May,summer
1980,2017-05-09 9:00:00,09,Tuesday,May,summer
1981,2017-05-09 10:00:00,10,Tuesday,May,summer
1982,2017-05-09 11:00:00,11,Tuesday,May,summer
1983,2017-05-09 12:00:00,12,Tuesday,May,summer
1984,2017-05-09 13:00:00,13,Tuesday,May,summer
1985,2017-05-09 14:00:00,14,Tuesday,May,summer
1986,2017-05-09 15:00:00,15,Tuesday,May,summer
1987,2017-05-09 16:00:00,16,Tuesday,May,summer
1988,2017-05-09 17:00:00,17,Tuesday,May,summer
1989,2017-05-09 18:00:00,18,Tuesday,May,summer
1990,2017-05-09 19:00:00,19,Tuesday,May,summer
1991,2017-05-09 20:00:00,20,Tuesday,May,summer
1992,2017-05-09 21:00:00,21,Tuesday,May,summer
